steps,train_loss,train_acc,val_acc
21,1.2824635449412298,0.5732546705998034,0.585635359116022
42,0.8087177408480011,0.6686332350049164,0.6077348066298343
63,0.7514545383003257,0.6941986234021633,0.6132596685082873
84,0.7679058330952242,0.7069813176007866,0.6685082872928176
105,0.6982974680827431,0.6981317600786627,0.6850828729281768
127,0.6802987855444264,0.7197640117994101,0.6574585635359116
148,0.670256110946689,0.7168141592920354,0.6795580110497237
169,0.5976312842692597,0.7531956735496559,0.6906077348066298
190,0.5786509207919636,0.7669616519174042,0.7071823204419889
211,0.5668624516433671,0.7708947885939037,0.6740331491712707
233,0.5754551391685958,0.7689282202556539,0.6906077348066298
254,0.5557258484286193,0.7649950835791545,0.6906077348066298
275,0.5392722366130458,0.784660766961652,0.7016574585635359
296,0.5312455252560191,0.7787610619469028,0.712707182320442
317,0.5530918444504077,0.7807276302851525,0.7071823204419889
339,0.5384363069646829,0.7836774827925271,0.7071823204419889
360,0.5147641829508948,0.8072763028515242,0.7016574585635359
381,0.5283999210965317,0.7944936086529008,0.712707182320442
402,0.5340325595003313,0.80039331366765,0.7071823204419889
423,0.5325968858063397,0.7836774827925271,0.723756906077348
444,0.5230373133600286,0.784660766961652,0.712707182320442
466,0.5146175923600661,0.7925270403146509,0.7071823204419889
487,0.5300574749268613,0.7944936086529008,0.6961325966850829
508,0.5328647248161226,0.7905604719764012,0.7071823204419889
529,0.5320449473231943,0.7817109144542773,0.7071823204419889
550,0.529018432341494,0.784660766961652,0.7071823204419889
