steps,loss,train_acc,val_acc
247,1.1089498246246987,0.5384615384615384,0.5660377358490566
494,0.9728484770305726,0.5931174089068826,0.4858490566037736
741,0.9735794501748645,0.6305668016194332,0.5849056603773585
988,0.9818915427937681,0.582995951417004,0.6273584905660378
1235,0.9763950021402074,0.6153846153846154,0.5660377358490566
1482,0.9415269017460858,0.6285425101214575,0.6367924528301887
1729,0.934933962730261,0.6295546558704453,0.6273584905660378
1976,0.9165512024149721,0.645748987854251,0.6320754716981132
2223,0.8948630207945943,0.6447368421052632,0.660377358490566
2470,0.9203515215682597,0.6376518218623481,0.6509433962264151
2717,0.8405967789140307,0.6761133603238867,0.6462264150943396
2964,0.8600537491592801,0.659919028340081,0.6698113207547169
3211,0.8839581907398788,0.652834008097166,0.6556603773584906
3458,0.8800086705428869,0.6477732793522267,0.6556603773584906
3705,0.8033349664225752,0.6953441295546559,0.6650943396226415
3952,0.8713564982539729,0.6568825910931174,0.6556603773584906
4199,0.8352645822020195,0.6771255060728745,0.6650943396226415
