steps,loss,train_acc,val_acc
247,0.9375352324985782,0.6285425101214575,0.7216981132075472
494,0.7331477647368242,0.7115384615384616,0.7169811320754716
741,0.6469399723326147,0.7479757085020243,0.7075471698113207
988,0.5956943920749401,0.7904858299595142,0.7028301886792453
1235,0.5762023684466898,0.770242914979757,0.7264150943396226
1482,0.5172456309862947,0.7884615384615384,0.7405660377358491
1729,0.48919662362650823,0.812753036437247,0.7358490566037735
1976,0.4918815429635376,0.8218623481781376,0.7405660377358491
2223,0.4675794283026143,0.8208502024291499,0.7264150943396226
2470,0.43431458649365046,0.8340080971659919,0.7688679245283019
2717,0.4003141347454627,0.847165991902834,0.7122641509433962
2964,0.44274427262153704,0.8289473684210527,0.7594339622641509
3211,0.3758121792845398,0.8572874493927125,0.7688679245283019
3458,0.41867113475374845,0.8340080971659919,0.7688679245283019
3705,0.3909109199216009,0.861336032388664,0.7405660377358491
