steps,loss,train_acc,val_acc
247,0.9195248017668242,0.6447368421052632,0.6650943396226415
494,0.8230845266990816,0.6751012145748988,0.7028301886792453
741,0.7407953069518934,0.7064777327935223,0.6933962264150944
988,0.6653334179870513,0.7368421052631579,0.7311320754716981
1235,0.6813989299149649,0.7408906882591093,0.7216981132075472
1482,0.6656990457280927,0.7368421052631579,0.7264150943396226
1729,0.6107347950882275,0.7631578947368421,0.7264150943396226
1976,0.574559991296969,0.7864372469635628,0.7405660377358491
2223,0.5610021555471999,0.7803643724696356,0.7264150943396226
2470,0.5882168957578991,0.7682186234817814,0.7216981132075472
2717,0.5629067328053448,0.77834008097166,0.7877358490566038
2964,0.589926919956439,0.7651821862348178,0.7971698113207547
3211,0.5383761296508766,0.7864372469635628,0.7641509433962264
3458,0.5010257648070332,0.8076923076923077,0.8018867924528301
3705,0.5065668015344905,0.8006072874493927,0.7641509433962264
3952,0.512494862139949,0.798582995951417,0.7594339622641509
4199,0.5277983105255042,0.805668016194332,0.75
4446,0.506320292167818,0.8097165991902834,0.7688679245283019
4693,0.496535090601396,0.8066801619433198,0.7735849056603773
