steps,loss,train_acc,val_acc
247,0.9412377704734262,0.6194331983805668,0.7169811320754716
494,0.7055811523667231,0.7236842105263158,0.7122641509433962
741,0.6376018916305742,0.7601214574898786,0.7311320754716981
988,0.5703819306031895,0.7732793522267206,0.6981132075471698
1235,0.5661086134220424,0.7955465587044535,0.7169811320754716
1482,0.5055432154340782,0.8147773279352227,0.7452830188679245
1729,0.4822573003619306,0.8218623481781376,0.75
1976,0.4455496746639491,0.8360323886639677,0.7641509433962264
2223,0.45649933422866623,0.8178137651821863,0.7735849056603773
2470,0.4299926157543051,0.8390688259109312,0.7075471698113207
2717,0.4057219113536209,0.8451417004048583,0.7452830188679245
2964,0.4416638896894841,0.8289473684210527,0.7735849056603773
3211,0.41708752356077494,0.8481781376518218,0.7830188679245282
3458,0.37855111110789574,0.8552631578947368,0.7924528301886792
3705,0.38013882941080007,0.8572874493927125,0.7688679245283019
3952,0.3834122583451059,0.854251012145749,0.7641509433962264
4199,0.35483474396018366,0.8552631578947368,0.7594339622641509
4446,0.38574670182789866,0.8481781376518218,0.7688679245283019
4693,0.3598986634238046,0.8562753036437247,0.7877358490566038
