steps,loss,train_acc,val_acc
329,0.6763436686292834,0.5668016194331984,0.6037735849056604
658,0.6534838416436424,0.6305668016194332,0.6179245283018868
988,0.6229109143317952,0.6791497975708503,0.6745283018867925
1317,0.5993386817726529,0.7327935222672065,0.8113207547169811
1646,0.5671913362587029,0.7641700404858299,0.8490566037735848
1976,0.5253318627836251,0.7965587044534413,0.830188679245283
2305,0.5083607920871572,0.8006072874493927,0.830188679245283
2634,0.48906343125621315,0.8016194331983806,0.8396226415094339
2964,0.45180566397755734,0.8097165991902834,0.8490566037735848
3293,0.42004101663103954,0.8340080971659919,0.8537735849056604
