steps,loss,train_acc,val_acc
329,0.5689391090500693,0.7054655870445344,0.8160377358490566
658,0.4319944633585721,0.7975708502024291,0.8443396226415094
988,0.37228990533211936,0.8289473684210527,0.7830188679245282
1317,0.34072177781749835,0.854251012145749,0.8679245283018867
1646,0.33400140783413945,0.8512145748987854,0.8962264150943395
1976,0.3332496955689148,0.8562753036437247,0.9056603773584906
2305,0.265240106912639,0.8927125506072875,0.9009433962264151
2634,0.2553441597654028,0.8987854251012146,0.8915094339622641
2964,0.23312582866654463,0.8997975708502024,0.8726415094339622
3293,0.23011251177397454,0.9068825910931174,0.8915094339622641
3622,0.23125428976377976,0.9008097165991903,0.9009433962264151
