steps,loss,train_acc,val_acc
329,0.5796603255185039,0.7378542510121457,0.8349056603773585
658,0.5020897244876213,0.7661943319838057,0.7735849056603773
988,0.4529390160130103,0.7894736842105263,0.8679245283018867
1317,0.49789801101211595,0.7844129554655871,0.8443396226415094
1646,0.43058481758181383,0.8370445344129555,0.8537735849056604
1976,0.46005703786365415,0.8016194331983806,0.8443396226415094
2305,0.4492243782198622,0.8036437246963563,0.8962264150943395
2634,0.45706112567440943,0.8026315789473685,0.8254716981132075
2964,0.4511630776741727,0.8117408906882592,0.8254716981132075
3293,0.3658048672232068,0.8451417004048583,0.8726415094339622
3622,0.3580733176004066,0.8552631578947368,0.8726415094339622
3952,0.344867921392867,0.8663967611336032,0.8490566037735848
