steps,loss,train_acc,val_acc
329,0.45172312953000365,0.7935222672064778,0.8867924528301886
658,0.34821570344902725,0.861336032388664,0.8773584905660377
988,0.30720102794558896,0.8744939271255061,0.8679245283018867
1317,0.2922865880223421,0.8744939271255061,0.8679245283018867
1646,0.2849990327951879,0.8856275303643725,0.910377358490566
1976,0.2758805994170639,0.8927125506072875,0.8962264150943395
2305,0.26502999717648695,0.8836032388663968,0.9150943396226415
2634,0.23663045128106105,0.8987854251012146,0.9056603773584906
2964,0.24558435021503736,0.8977732793522267,0.9150943396226415
3293,0.2427263758352652,0.8987854251012146,0.8773584905660377
3622,0.2275926939811301,0.9038461538461539,0.8867924528301886
3952,0.20581617679914482,0.9180161943319838,0.910377358490566
