steps,train_loss,train_acc,val_acc
1018,0.7619367035760861,0.5216110019646365,0.4
2036,0.7268525879017731,0.5353634577603144,0.5666666666666667
3054,0.7265756357688098,0.5206286836935167,0.5666666666666667
4072,0.7332643918356399,0.5363457760314342,0.5611111111111111
5090,0.6869470523944772,0.5697445972495088,0.5666666666666667
6108,0.6874921703326913,0.5579567779960707,0.5777777777777778
7126,0.688503025176483,0.5402750491159135,0.55
8144,0.6922351773279355,0.5609037328094302,0.5555555555555556
9162,0.6831227103595884,0.5667976424361493,0.5666666666666667
10180,0.6821632630581471,0.5677799607072691,0.5666666666666667
11198,0.6821976911225347,0.5677799607072691,0.5666666666666667
12216,0.6807658640129861,0.5677799607072691,0.5666666666666667
13234,0.6806227684840707,0.5677799607072691,0.5666666666666667
