steps,train_loss,train_acc,val_acc
31,0.913479953681942,0.6361848574237955,0.6408839779005524
63,0.6168714487447148,0.7571288102261554,0.6906077348066298
95,0.6073194745133174,0.7640117994100295,0.7348066298342542
127,0.5564990092871112,0.7767944936086529,0.6850828729281768
158,0.5052201031700817,0.7935103244837759,0.7348066298342542
190,0.4872404352753563,0.8062930186823992,0.7513812154696132
222,0.42769388652304985,0.8367748279252705,0.7569060773480663
254,0.44611457204162314,0.8269419862340217,0.7679558011049723
286,0.43497340608252655,0.8338249754178958,0.729281767955801
317,0.4215462580836042,0.8298918387413963,0.7624309392265193
349,0.4173085054523708,0.8426745329400197,0.7624309392265193
381,0.4057970010073839,0.8436578171091446,0.7513812154696132
413,0.4023082384083241,0.8426745329400197,0.7458563535911602
444,0.3978416836484461,0.8446411012782695,0.7569060773480663
