steps,train_loss,train_acc,val_acc
127,1.0321207634936158,0.6361848574237955,0.6629834254143646
254,0.9469255545380779,0.6430678466076697,0.7458563535911602
381,0.8876999744389027,0.6686332350049164,0.574585635359116
508,0.8313741092016095,0.6686332350049164,0.6408839779005524
635,0.7178607874329228,0.711897738446411,0.729281767955801
762,0.6833602677638786,0.7305801376597837,0.6850828729281768
889,0.6377573955727186,0.752212389380531,0.729281767955801
1017,0.6438009892475874,0.7482792527040315,0.7624309392265193
1144,0.6325502285446272,0.7502458210422812,0.7348066298342542
1271,0.6138761854687506,0.7561455260570306,0.7513812154696132
1398,0.6455885563393727,0.7394296951819076,0.723756906077348
1525,0.6194517905498793,0.7561455260570306,0.7734806629834254
1652,0.6354821074090993,0.7423795476892823,0.7458563535911602
1779,0.6158597517388643,0.7492625368731564,0.7513812154696132
1906,0.6308062347338966,0.7512291052114062,0.7734806629834254
2034,0.6244210023561175,0.7551622418879056,0.729281767955801
2161,0.6357222331308685,0.7512291052114062,0.712707182320442
2288,0.6510680427476251,0.7482792527040315,0.6961325966850829
