epoch,loss,train_acc,val_acc
1,0.9563615477603414,0.5881006864988558,0.6214285714285714
2,0.7226474409245245,0.7032799389778795,0.6857142857142857
3,0.6524209773422288,0.7459954233409611,0.6714285714285714
4,0.5695431173575188,0.7765064836003052,0.6892857142857143
5,0.5666622704081096,0.767353165522502,0.7071428571428571
6,0.524488351665136,0.7848970251716247,0.7357142857142857
7,0.475516070444833,0.820747520976354,0.7071428571428571
8,0.46583061394211356,0.8222730739893211,0.7
9,0.4309724377458283,0.8405797101449276,0.7071428571428571
10,0.4448329981822807,0.8222730739893211,0.7214285714285714
11,0.4084330612152792,0.839816933638444,0.7214285714285714
12,0.4230156693633143,0.8337147215865752,0.7178571428571429
13,0.42969032487825615,0.8283752860411899,0.7
14,0.42910012959706517,0.8337147215865752,0.7392857142857142
15,0.43191812390320905,0.8260869565217391,0.7142857142857143
16,0.4171606899444426,0.836003051106026,0.7107142857142857
