steps,train_loss,train_acc,val_acc
254,0.7292338937579531,0.43222003929273084,0.4388888888888889
509,0.7029927285106337,0.45972495088408644,0.5666666666666667
763,0.6837840384725035,0.5854616895874263,0.6722222222222223
1018,0.6717144009640736,0.6237721021611001,0.7777777777777778
1272,0.6570417201823476,0.6286836935166994,0.6888888888888889
1527,0.6499669242701502,0.6149312377210215,0.7166666666666667
1781,0.6418508938815598,0.6237721021611001,0.7666666666666667
2036,0.6390880349811262,0.6208251473477406,0.788888888888889
2290,0.6349219957362926,0.6552062868369352,0.8222222222222223
2545,0.6304726186107793,0.6404715127701375,0.7666666666666667
2799,0.6314883857438512,0.6522593320235756,0.7555555555555555
3054,0.6295812249417858,0.6640471512770137,0.7833333333333333
3308,0.623674661330952,0.6444007858546168,0.7555555555555555
3563,0.6252621761239582,0.6532416502946954,0.8055555555555556
3817,0.627494598184447,0.6414538310412573,0.8222222222222223
4072,0.623864355864834,0.6512770137524557,0.7333333333333334
