steps,train_loss,train_acc,val_acc
84,0.43741243360436033,0.8251473477406679,0.7833333333333333
169,0.3859148965837445,0.8506876227897838,0.7944444444444445
254,0.34852753535703496,0.8614931237721021,0.85
339,0.2869769954113454,0.8889980353634577,0.8444444444444444
424,0.30789289854042423,0.887033398821218,0.8277777777777778
509,0.2369277903440542,0.9096267190569743,0.8833333333333334
593,0.17350910150963805,0.9292730844793713,0.8388888888888889
678,0.171653787014468,0.9302554027504911,0.8833333333333334
763,0.186430665922364,0.9145383104125736,0.888888888888889
848,0.18403059535811717,0.9253438113948919,0.8944444444444445
933,0.1758870318575903,0.9302554027504911,0.8833333333333334
1018,0.180024427667348,0.9292730844793713,0.8944444444444445
1102,0.18363614417868712,0.924361493123772,0.8944444444444445
1187,0.178440265789306,0.924361493123772,0.8944444444444445
1272,0.18021850198898867,0.9263261296660117,0.8944444444444445
1357,0.175135706286065,0.9253438113948919,0.8944444444444445
