steps,train_loss,train_acc,val_acc
508,1.2155421066190406,0.5467059980334317,0.42541436464088395
1017,1.1162049063539083,0.5585054080629303,0.56353591160221
1525,1.1292842957122489,0.5653883972468043,0.430939226519337
2034,1.119739607137682,0.5634218289085546,0.430939226519337
2542,1.0382482851383843,0.5821042281219273,0.5524861878453038
3051,1.013434855283889,0.5801376597836775,0.585635359116022
3559,1.0514921327959472,0.5791543756145526,0.30939226519337015
4068,1.0451866783926973,0.5742379547689282,0.3204419889502762
4576,1.0259618623770093,0.5791543756145526,0.3259668508287293
5085,1.0156562706362182,0.5791543756145526,0.3646408839779005
5593,1.011948656367693,0.5811209439528024,0.30939226519337015
6102,1.0050039221637954,0.5919370698131761,0.33701657458563533
6610,0.9851117961643485,0.5939036381514258,0.3646408839779005
